epochTimestamp,kWh,dateTime
1690851600,0.404,2023-08-01T01:00:00.000Z
1690853400,0.068,2023-08-01T01:30:00.000Z
1690855200,0.322,2023-08-01T02:00:00.000Z
1690857000,0.147,2023-08-01T02:30:00.000Z
1690858800,0.232,2023-08-01T03:00:00.000Z
1690860600,0.254,2023-08-01T03:30:00.000Z
1690862400,0.083,2023-08-01T04:00:00.000Z
1690864200,0.002,2023-08-01T04:30:00.000Z
1690866000,0.001,2023-08-01T05:00:00.000Z
1690867800,0.009,2023-08-01T05:30:00.000Z
1690869600,0.004,2023-08-01T06:00:00.000Z
1690871400,0.041,2023-08-01T06:30:00.000Z
1690873200,0.011,2023-08-01T07:00:00.000Z
1690875000,0.010,2023-08-01T07:30:00.000Z
1690876800,0.006,2023-08-01T08:00:00.000Z
1690878600,0.013,2023-08-01T08:30:00.000Z
1690880400,0.008,2023-08-01T09:00:00.000Z
1690882200,0.007,2023-08-01T09:30:00.000Z
1690884000,0.008,2023-08-01T10:00:00.000Z
1690885800,0.032,2023-08-01T10:30:00.000Z
1690887600,0.039,2023-08-01T11:00:00.000Z
1690889400,0.021,2023-08-01T11:30:00.000Z
1690891200,0.013,2023-08-01T12:00:00.000Z
1690893000,0.014,2023-08-01T12:30:00.000Z
1690894800,0.034,2023-08-01T13:00:00.000Z
1690896600,0.039,2023-08-01T13:30:00.000Z
1690898400,0.015,2023-08-01T14:00:00.000Z
1690900200,0.009,2023-08-01T14:30:00.000Z
1690902000,0.006,2023-08-01T15:00:00.000Z
1690903800,0.060,2023-08-01T15:30:00.000Z
1690905600,0.040,2023-08-01T16:00:00.000Z
1690907400,0.009,2023-08-01T16:30:00.000Z
1690909200,0.025,2023-08-01T17:00:00.000Z
1690911000,0.009,2023-08-01T17:30:00.000Z
1690912800,0.002,2023-08-01T18:00:00.000Z
1690914600,0.001,2023-08-01T18:30:00.000Z
1690916400,0.009,2023-08-01T19:00:00.000Z
1690918200,0.001,2023-08-01T19:30:00.000Z
1690920000,0.001,2023-08-01T20:00:00.000Z
1690921800,0.001,2023-08-01T20:30:00.000Z
1690923600,0.001,2023-08-01T21:00:00.000Z
1690925400,0.001,2023-08-01T21:30:00.000Z
1690927200,0.001,2023-08-01T22:00:00.000Z
1690929000,0.249,2023-08-01T22:30:00.000Z
1690930800,0.866,2023-08-01T23:00:00.000Z
1690932600,0.292,2023-08-01T23:30:00.000Z
1690934400,0.092,2023-08-02T00:00:00.000Z
1690936200,0.280,2023-08-02T00:30:00.000Z
1690938000,0.079,2023-08-02T01:00:00.000Z
1690939800,0.295,2023-08-02T01:30:00.000Z
1690941600,0.092,2023-08-02T02:00:00.000Z
1690943400,0.253,2023-08-02T02:30:00.000Z
1690945200,0.080,2023-08-02T03:00:00.000Z
1690947000,0.111,2023-08-02T03:30:00.000Z
1690948800,1.115,2023-08-02T04:00:00.000Z
1690950600,0.001,2023-08-02T04:30:00.000Z
1690952400,0.001,2023-08-02T05:00:00.000Z
1690954200,0.013,2023-08-02T05:30:00.000Z
1690956000,0.016,2023-08-02T06:00:00.000Z
1690957800,0.008,2023-08-02T06:30:00.000Z
1690959600,0.005,2023-08-02T07:00:00.000Z
1690961400,0.005,2023-08-02T07:30:00.000Z
1690963200,0.003,2023-08-02T08:00:00.000Z
1690965000,0.009,2023-08-02T08:30:00.000Z
1690966800,0.002,2023-08-02T09:00:00.000Z
1690968600,0.005,2023-08-02T09:30:00.000Z
1690970400,0.006,2023-08-02T10:00:00.000Z
1690972200,0.016,2023-08-02T10:30:00.000Z
1690974000,0.012,2023-08-02T11:00:00.000Z
1690975800,0.008,2023-08-02T11:30:00.000Z
1690977600,0.016,2023-08-02T12:00:00.000Z
1690979400,0.021,2023-08-02T12:30:00.000Z
1690981200,0.014,2023-08-02T13:00:00.000Z
1690983000,0.014,2023-08-02T13:30:00.000Z
1690984800,0.057,2023-08-02T14:00:00.000Z
1690986600,0.009,2023-08-02T14:30:00.000Z
1690988400,0.006,2023-08-02T15:00:00.000Z
1690990200,0.057,2023-08-02T15:30:00.000Z
1690992000,0.013,2023-08-02T16:00:00.000Z
1690993800,0.003,2023-08-02T16:30:00.000Z
1690995600,0.005,2023-08-02T17:00:00.000Z
1690997400,0.002,2023-08-02T17:30:00.000Z
1690999200,0.002,2023-08-02T18:00:00.000Z
1691001000,0.001,2023-08-02T18:30:00.000Z
1691002800,0.002,2023-08-02T19:00:00.000Z
1691004600,0.002,2023-08-02T19:30:00.000Z
1691006400,0.001,2023-08-02T20:00:00.000Z
1691008200,0.001,2023-08-02T20:30:00.000Z
1691010000,0.001,2023-08-02T21:00:00.000Z
1691011800,0.001,2023-08-02T21:30:00.000Z
1691013600,0.001,2023-08-02T22:00:00.000Z
1691015400,0.241,2023-08-02T22:30:00.000Z
1691017200,0.861,2023-08-02T23:00:00.000Z
1691019000,0.304,2023-08-02T23:30:00.000Z
1691020800,0.355,2023-08-03T00:00:00.000Z
1691022600,0.161,2023-08-03T00:30:00.000Z
1691024400,0.334,2023-08-03T01:00:00.000Z
1691026200,0.149,2023-08-03T01:30:00.000Z
1691028000,0.344,2023-08-03T02:00:00.000Z
1691029800,0.366,2023-08-03T02:30:00.000Z
1691031600,0.070,2023-08-03T03:00:00.000Z
1691033400,0.322,2023-08-03T03:30:00.000Z
1691035200,0.141,2023-08-03T04:00:00.000Z
1691037000,0.002,2023-08-03T04:30:00.000Z
1691038800,0.017,2023-08-03T05:00:00.000Z
1691040600,0.020,2023-08-03T05:30:00.000Z
1691042400,0.003,2023-08-03T06:00:00.000Z
1691044200,0.002,2023-08-03T06:30:00.000Z
1691046000,0.003,2023-08-03T07:00:00.000Z
1691047800,0.003,2023-08-03T07:30:00.000Z
1691049600,0.003,2023-08-03T08:00:00.000Z
1691051400,0.005,2023-08-03T08:30:00.000Z
1691053200,0.004,2023-08-03T09:00:00.000Z
1691055000,0.002,2023-08-03T09:30:00.000Z
1691056800,0.003,2023-08-03T10:00:00.000Z
1691058600,0.025,2023-08-03T10:30:00.000Z
1691060400,0.020,2023-08-03T11:00:00.000Z
1691062200,0.009,2023-08-03T11:30:00.000Z
1691064000,0.009,2023-08-03T12:00:00.000Z
1691065800,0.010,2023-08-03T12:30:00.000Z
1691067600,0.002,2023-08-03T13:00:00.000Z
1691069400,0.179,2023-08-03T13:30:00.000Z
1691071200,0.036,2023-08-03T14:00:00.000Z
1691073000,0.004,2023-08-03T14:30:00.000Z
1691074800,0.005,2023-08-03T15:00:00.000Z
1691076600,0.126,2023-08-03T15:30:00.000Z
1691078400,0.007,2023-08-03T16:00:00.000Z
1691080200,0,2023-08-03T16:30:00.000Z
1691082000,0.001,2023-08-03T17:00:00.000Z
1691083800,0,2023-08-03T17:30:00.000Z
1691085600,0.002,2023-08-03T18:00:00.000Z
1691087400,0.003,2023-08-03T18:30:00.000Z
1691089200,0.002,2023-08-03T19:00:00.000Z
1691091000,0.001,2023-08-03T19:30:00.000Z
1691092800,0.002,2023-08-03T20:00:00.000Z
1691094600,0.001,2023-08-03T20:30:00.000Z
1691096400,0.001,2023-08-03T21:00:00.000Z
1691098200,0.001,2023-08-03T21:30:00.000Z
1691100000,0.001,2023-08-03T22:00:00.000Z
1691101800,0.001,2023-08-03T22:30:00.000Z
1691103600,0.001,2023-08-03T23:00:00.000Z
1691105400,0.001,2023-08-03T23:30:00.000Z
1691107200,0.001,2023-08-04T00:00:00.000Z
1691109000,0.002,2023-08-04T00:30:00.000Z
1691110800,0.001,2023-08-04T01:00:00.000Z
1691112600,0.001,2023-08-04T01:30:00.000Z
1691114400,0.001,2023-08-04T02:00:00.000Z
1691116200,0.001,2023-08-04T02:30:00.000Z
1691118000,0.001,2023-08-04T03:00:00.000Z
1691119800,0.002,2023-08-04T03:30:00.000Z
1691121600,0.001,2023-08-04T04:00:00.000Z
1691123400,0.001,2023-08-04T04:30:00.000Z
1691125200,0.002,2023-08-04T05:00:00.000Z
1691127000,0.021,2023-08-04T05:30:00.000Z
1691128800,0.011,2023-08-04T06:00:00.000Z
1691130600,0.007,2023-08-04T06:30:00.000Z
1691132400,0.009,2023-08-04T07:00:00.000Z
1691134200,0.002,2023-08-04T07:30:00.000Z
1691136000,0.003,2023-08-04T08:00:00.000Z
1691137800,0.008,2023-08-04T08:30:00.000Z
1691139600,0.008,2023-08-04T09:00:00.000Z
1691141400,0.008,2023-08-04T09:30:00.000Z
1691143200,0.006,2023-08-04T10:00:00.000Z
1691145000,0.019,2023-08-04T10:30:00.000Z
1691146800,0.021,2023-08-04T11:00:00.000Z
1691148600,0.046,2023-08-04T11:30:00.000Z
1691150400,0.046,2023-08-04T12:00:00.000Z
1691152200,0.035,2023-08-04T12:30:00.000Z
1691154000,0.034,2023-08-04T13:00:00.000Z
1691155800,0.032,2023-08-04T13:30:00.000Z
1691157600,0.021,2023-08-04T14:00:00.000Z
1691159400,0.004,2023-08-04T14:30:00.000Z
1691161200,0.011,2023-08-04T15:00:00.000Z
1691163000,0.004,2023-08-04T15:30:00.000Z
1691164800,0.009,2023-08-04T16:00:00.000Z
1691166600,0.002,2023-08-04T16:30:00.000Z
1691168400,0.003,2023-08-04T17:00:00.000Z
1691170200,0.002,2023-08-04T17:30:00.000Z
1691172000,0.002,2023-08-04T18:00:00.000Z
1691173800,0.002,2023-08-04T18:30:00.000Z
1691175600,0.002,2023-08-04T19:00:00.000Z
1691177400,0.005,2023-08-04T19:30:00.000Z
1691179200,0.001,2023-08-04T20:00:00.000Z
1691181000,0.001,2023-08-04T20:30:00.000Z
1691182800,0.001,2023-08-04T21:00:00.000Z
1691184600,0.001,2023-08-04T21:30:00.000Z
1691186400,0.001,2023-08-04T22:00:00.000Z
1691188200,1.110,2023-08-04T22:30:00.000Z
1691190000,1.437,2023-08-04T23:00:00.000Z
1691191800,0.281,2023-08-04T23:30:00.000Z
1691193600,0.060,2023-08-05T00:00:00.000Z
1691195400,0.063,2023-08-05T00:30:00.000Z
1691197200,0.054,2023-08-05T01:00:00.000Z
1691199000,0.063,2023-08-05T01:30:00.000Z
1691200800,0.062,2023-08-05T02:00:00.000Z
1691202600,0.073,2023-08-05T02:30:00.000Z
1691204400,0.054,2023-08-05T03:00:00.000Z
1691206200,0.067,2023-08-05T03:30:00.000Z
1691208000,0.061,2023-08-05T04:00:00.000Z
1691209800,0.001,2023-08-05T04:30:00.000Z
1691211600,0.001,2023-08-05T05:00:00.000Z
1691213400,0.001,2023-08-05T05:30:00.000Z
1691215200,0.002,2023-08-05T06:00:00.000Z
1691217000,0.002,2023-08-05T06:30:00.000Z
1691218800,0.013,2023-08-05T07:00:00.000Z
1691220600,0.013,2023-08-05T07:30:00.000Z
1691222400,0.015,2023-08-05T08:00:00.000Z
1691224200,0.015,2023-08-05T08:30:00.000Z
1691226000,0.005,2023-08-05T09:00:00.000Z
1691227800,0.012,2023-08-05T09:30:00.000Z
1691229600,0.007,2023-08-05T10:00:00.000Z
1691231400,0.013,2023-08-05T10:30:00.000Z
1691233200,0.020,2023-08-05T11:00:00.000Z
1691235000,0.019,2023-08-05T11:30:00.000Z
1691236800,0.017,2023-08-05T12:00:00.000Z
1691238600,0.009,2023-08-05T12:30:00.000Z
1691240400,0.010,2023-08-05T13:00:00.000Z
1691242200,0.016,2023-08-05T13:30:00.000Z
1691244000,0.011,2023-08-05T14:00:00.000Z
1691245800,0.024,2023-08-05T14:30:00.000Z
1691247600,0.019,2023-08-05T15:00:00.000Z
1691249400,0.006,2023-08-05T15:30:00.000Z
1691251200,0.004,2023-08-05T16:00:00.000Z
1691253000,0.012,2023-08-05T16:30:00.000Z
1691254800,0.046,2023-08-05T17:00:00.000Z
1691256600,0.010,2023-08-05T17:30:00.000Z
1691258400,0.030,2023-08-05T18:00:00.000Z
1691260200,0.017,2023-08-05T18:30:00.000Z
1691262000,0.015,2023-08-05T19:00:00.000Z
1691263800,0.016,2023-08-05T19:30:00.000Z
1691265600,0.012,2023-08-05T20:00:00.000Z
1691267400,0.006,2023-08-05T20:30:00.000Z
1691269200,0.001,2023-08-05T21:00:00.000Z
1691271000,0.004,2023-08-05T21:30:00.000Z
1691272800,0.001,2023-08-05T22:00:00.000Z
1691274600,0.003,2023-08-05T22:30:00.000Z
1691276400,0.005,2023-08-05T23:00:00.000Z
1691278200,0.004,2023-08-05T23:30:00.000Z
1691280000,0.005,2023-08-06T00:00:00.000Z
1691281800,0.005,2023-08-06T00:30:00.000Z
1691283600,0.006,2023-08-06T01:00:00.000Z
1691285400,0.004,2023-08-06T01:30:00.000Z
1691287200,0.005,2023-08-06T02:00:00.000Z
1691289000,0.003,2023-08-06T02:30:00.000Z
1691290800,0.006,2023-08-06T03:00:00.000Z
1691292600,0.004,2023-08-06T03:30:00.000Z
1691294400,0.009,2023-08-06T04:00:00.000Z
1691296200,0.039,2023-08-06T04:30:00.000Z
1691298000,0.035,2023-08-06T05:00:00.000Z
1691299800,0.032,2023-08-06T05:30:00.000Z
1691301600,0.041,2023-08-06T06:00:00.000Z
1691303400,0.056,2023-08-06T06:30:00.000Z
1691305200,0.068,2023-08-06T07:00:00.000Z
1691307000,0.032,2023-08-06T07:30:00.000Z
1691308800,0.045,2023-08-06T08:00:00.000Z
1691310600,0.059,2023-08-06T08:30:00.000Z
1691312400,0.037,2023-08-06T09:00:00.000Z
1691314200,0.035,2023-08-06T09:30:00.000Z
1691316000,0.032,2023-08-06T10:00:00.000Z
1691317800,0.049,2023-08-06T10:30:00.000Z
1691319600,0.042,2023-08-06T11:00:00.000Z
1691321400,0.040,2023-08-06T11:30:00.000Z
1691323200,0.042,2023-08-06T12:00:00.000Z
1691325000,0.054,2023-08-06T12:30:00.000Z
1691326800,0.014,2023-08-06T13:00:00.000Z
1691328600,0.003,2023-08-06T13:30:00.000Z
1691330400,0.009,2023-08-06T14:00:00.000Z
1691332200,0.052,2023-08-06T14:30:00.000Z
1691334000,0.015,2023-08-06T15:00:00.000Z
1691335800,0,2023-08-06T15:30:00.000Z
1691337600,0.003,2023-08-06T16:00:00.000Z
1691339400,0,2023-08-06T16:30:00.000Z
1691341200,0.023,2023-08-06T17:00:00.000Z
1691343000,0.006,2023-08-06T17:30:00.000Z
1691344800,0.003,2023-08-06T18:00:00.000Z
1691346600,0.003,2023-08-06T18:30:00.000Z
1691348400,0.002,2023-08-06T19:00:00.000Z
1691350200,0.003,2023-08-06T19:30:00.000Z
1691352000,0.003,2023-08-06T20:00:00.000Z
1691353800,0.003,2023-08-06T20:30:00.000Z
1691355600,0.001,2023-08-06T21:00:00.000Z
1691357400,0.003,2023-08-06T21:30:00.000Z
1691359200,0.001,2023-08-06T22:00:00.000Z
1691361000,0.002,2023-08-06T22:30:00.000Z
1691362800,0.002,2023-08-06T23:00:00.000Z
1691364600,0.002,2023-08-06T23:30:00.000Z
1691366400,0.002,2023-08-07T00:00:00.000Z
1691368200,0.002,2023-08-07T00:30:00.000Z
1691370000,0.002,2023-08-07T01:00:00.000Z
1691371800,0.001,2023-08-07T01:30:00.000Z
1691373600,0.002,2023-08-07T02:00:00.000Z
1691375400,0.001,2023-08-07T02:30:00.000Z
1691377200,0.002,2023-08-07T03:00:00.000Z
1691379000,0.001,2023-08-07T03:30:00.000Z
1691380800,0.001,2023-08-07T04:00:00.000Z
1691382600,0.001,2023-08-07T04:30:00.000Z
1691384400,0.002,2023-08-07T05:00:00.000Z
1691386200,0.021,2023-08-07T05:30:00.000Z
1691388000,0.040,2023-08-07T06:00:00.000Z
1691389800,0.036,2023-08-07T06:30:00.000Z
1691391600,0.031,2023-08-07T07:00:00.000Z
1691393400,0.032,2023-08-07T07:30:00.000Z
1691395200,0.052,2023-08-07T08:00:00.000Z
1691397000,0.023,2023-08-07T08:30:00.000Z
1691398800,0.019,2023-08-07T09:00:00.000Z
1691400600,0,2023-08-07T09:30:00.000Z
1691402400,0.008,2023-08-07T10:00:00.000Z
1691404200,0,2023-08-07T10:30:00.000Z
1691406000,0,2023-08-07T11:00:00.000Z
1691407800,0,2023-08-07T11:30:00.000Z
1691409600,0,2023-08-07T12:00:00.000Z
1691411400,0,2023-08-07T12:30:00.000Z
1691413200,0,2023-08-07T13:00:00.000Z
1691415000,0.001,2023-08-07T13:30:00.000Z
1691416800,0,2023-08-07T14:00:00.000Z
1691418600,0.124,2023-08-07T14:30:00.000Z
1691420400,0.067,2023-08-07T15:00:00.000Z
1691422200,0.064,2023-08-07T15:30:00.000Z
1691424000,0.004,2023-08-07T16:00:00.000Z
1691425800,0,2023-08-07T16:30:00.000Z
1691427600,0.005,2023-08-07T17:00:00.000Z
1691429400,0.002,2023-08-07T17:30:00.000Z
1691431200,0.002,2023-08-07T18:00:00.000Z
1691433000,0.003,2023-08-07T18:30:00.000Z
1691434800,0.003,2023-08-07T19:00:00.000Z
1691436600,0.007,2023-08-07T19:30:00.000Z
1691438400,0.008,2023-08-07T20:00:00.000Z
1691440200,0.002,2023-08-07T20:30:00.000Z
1691442000,0.002,2023-08-07T21:00:00.000Z
1691443800,0.002,2023-08-07T21:30:00.000Z
1691445600,0.001,2023-08-07T22:00:00.000Z
1691447400,0.002,2023-08-07T22:30:00.000Z
1691449200,0.006,2023-08-07T23:00:00.000Z
1691451000,0.002,2023-08-07T23:30:00.000Z
1691452800,0.001,2023-08-08T00:00:00.000Z
1691454600,0.001,2023-08-08T00:30:00.000Z
1691456400,0.001,2023-08-08T01:00:00.000Z
1691458200,0.001,2023-08-08T01:30:00.000Z
1691460000,0.001,2023-08-08T02:00:00.000Z
1691461800,0,2023-08-08T02:30:00.000Z
1691463600,0.001,2023-08-08T03:00:00.000Z
1691465400,0.001,2023-08-08T03:30:00.000Z
1691467200,0.001,2023-08-08T04:00:00.000Z
1691469000,0.001,2023-08-08T04:30:00.000Z
1691470800,0.068,2023-08-08T05:00:00.000Z
1691472600,0,2023-08-08T05:30:00.000Z
1691474400,0,2023-08-08T06:00:00.000Z
1691476200,0.039,2023-08-08T06:30:00.000Z
1691478000,0.004,2023-08-08T07:00:00.000Z
1691479800,0.058,2023-08-08T07:30:00.000Z
1691481600,0.007,2023-08-08T08:00:00.000Z
1691483400,0.003,2023-08-08T08:30:00.000Z
1691485200,0.003,2023-08-08T09:00:00.000Z
1691487000,0.003,2023-08-08T09:30:00.000Z
1691488800,0.004,2023-08-08T10:00:00.000Z
1691490600,0.005,2023-08-08T10:30:00.000Z
1691492400,0.013,2023-08-08T11:00:00.000Z
1691494200,0.023,2023-08-08T11:30:00.000Z
1691496000,0.013,2023-08-08T12:00:00.000Z
1691497800,0.005,2023-08-08T12:30:00.000Z
1691499600,0.004,2023-08-08T13:00:00.000Z
1691501400,0.011,2023-08-08T13:30:00.000Z
1691503200,0.003,2023-08-08T14:00:00.000Z
1691505000,0.004,2023-08-08T14:30:00.000Z
1691506800,0.006,2023-08-08T15:00:00.000Z
1691508600,0.016,2023-08-08T15:30:00.000Z
1691510400,0.104,2023-08-08T16:00:00.000Z
1691512200,0.013,2023-08-08T16:30:00.000Z
1691514000,0.003,2023-08-08T17:00:00.000Z
1691515800,0.002,2023-08-08T17:30:00.000Z
1691517600,0.003,2023-08-08T18:00:00.000Z
1691519400,0.001,2023-08-08T18:30:00.000Z
1691521200,0.004,2023-08-08T19:00:00.000Z
1691523000,0.009,2023-08-08T19:30:00.000Z
1691524800,0.019,2023-08-08T20:00:00.000Z
1691526600,0.001,2023-08-08T20:30:00.000Z
1691528400,0.009,2023-08-08T21:00:00.000Z
1691530200,0,2023-08-08T21:30:00.000Z
1691532000,0.001,2023-08-08T22:00:00.000Z
1691533800,4.631,2023-08-08T22:30:00.000Z
1691535600,5.183,2023-08-08T23:00:00.000Z
1691537400,4.914,2023-08-08T23:30:00.000Z
1691539200,3.876,2023-08-09T00:00:00.000Z
1691541000,3.635,2023-08-09T00:30:00.000Z
1691542800,3.642,2023-08-09T01:00:00.000Z
1691544600,3.621,2023-08-09T01:30:00.000Z
1691546400,2.788,2023-08-09T02:00:00.000Z
1691548200,0.074,2023-08-09T02:30:00.000Z
1691550000,0.066,2023-08-09T03:00:00.000Z
1691551800,0.086,2023-08-09T03:30:00.000Z
1691553600,0.073,2023-08-09T04:00:00.000Z
1691555400,0.002,2023-08-09T04:30:00.000Z
1691557200,0.017,2023-08-09T05:00:00.000Z
1691559000,0.010,2023-08-09T05:30:00.000Z
1691560800,0.002,2023-08-09T06:00:00.000Z
1691562600,0.048,2023-08-09T06:30:00.000Z
1691564400,0.044,2023-08-09T07:00:00.000Z
1691566200,0.006,2023-08-09T07:30:00.000Z
1691568000,0.002,2023-08-09T08:00:00.000Z
1691569800,0.010,2023-08-09T08:30:00.000Z
1691571600,0.006,2023-08-09T09:00:00.000Z
1691573400,0.004,2023-08-09T09:30:00.000Z
1691575200,0.008,2023-08-09T10:00:00.000Z
1691577000,0.002,2023-08-09T10:30:00.000Z
1691578800,0.002,2023-08-09T11:00:00.000Z
1691580600,0.010,2023-08-09T11:30:00.000Z
1691582400,0.008,2023-08-09T12:00:00.000Z
1691584200,0.008,2023-08-09T12:30:00.000Z
1691586000,0.002,2023-08-09T13:00:00.000Z
1691587800,0.006,2023-08-09T13:30:00.000Z
1691589600,0.029,2023-08-09T14:00:00.000Z
1691591400,0.040,2023-08-09T14:30:00.000Z
1691593200,0.288,2023-08-09T15:00:00.000Z
1691595000,0.037,2023-08-09T15:30:00.000Z
1691596800,0.003,2023-08-09T16:00:00.000Z
1691598600,0.001,2023-08-09T16:30:00.000Z
1691600400,0.063,2023-08-09T17:00:00.000Z
1691602200,0.021,2023-08-09T17:30:00.000Z
1691604000,0.008,2023-08-09T18:00:00.000Z
1691605800,0.002,2023-08-09T18:30:00.000Z
1691607600,0.003,2023-08-09T19:00:00.000Z
1691609400,0.002,2023-08-09T19:30:00.000Z
1691611200,0.003,2023-08-09T20:00:00.000Z
1691613000,0.003,2023-08-09T20:30:00.000Z
1691614800,0.007,2023-08-09T21:00:00.000Z
1691616600,0,2023-08-09T21:30:00.000Z
1691618400,0.001,2023-08-09T22:00:00.000Z
1691620200,0.001,2023-08-09T22:30:00.000Z
1691622000,0,2023-08-09T23:00:00.000Z
1691623800,0.001,2023-08-09T23:30:00.000Z
1691625600,0,2023-08-10T00:00:00.000Z
1691627400,0.001,2023-08-10T00:30:00.000Z
1691629200,0.001,2023-08-10T01:00:00.000Z
1691631000,0.001,2023-08-10T01:30:00.000Z
1691632800,0.001,2023-08-10T02:00:00.000Z
1691634600,0,2023-08-10T02:30:00.000Z
1691636400,0.001,2023-08-10T03:00:00.000Z
1691638200,0.001,2023-08-10T03:30:00.000Z
1691640000,0.001,2023-08-10T04:00:00.000Z
1691641800,0.001,2023-08-10T04:30:00.000Z
1691643600,0.001,2023-08-10T05:00:00.000Z
1691645400,0.001,2023-08-10T05:30:00.000Z
1691647200,0.012,2023-08-10T06:00:00.000Z
1691649000,0.184,2023-08-10T06:30:00.000Z
1691650800,0.042,2023-08-10T07:00:00.000Z
1691652600,0.001,2023-08-10T07:30:00.000Z
1691654400,0.019,2023-08-10T08:00:00.000Z
1691656200,0.025,2023-08-10T08:30:00.000Z
1691658000,0.020,2023-08-10T09:00:00.000Z
1691659800,0.015,2023-08-10T09:30:00.000Z
1691661600,0.016,2023-08-10T10:00:00.000Z
1691663400,0.028,2023-08-10T10:30:00.000Z
1691665200,0.020,2023-08-10T11:00:00.000Z
1691667000,0.030,2023-08-10T11:30:00.000Z
1691668800,0.042,2023-08-10T12:00:00.000Z
1691670600,0.066,2023-08-10T12:30:00.000Z
1691672400,0.033,2023-08-10T13:00:00.000Z
1691674200,0.015,2023-08-10T13:30:00.000Z
1691676000,0.006,2023-08-10T14:00:00.000Z
1691677800,0.005,2023-08-10T14:30:00.000Z
1691679600,0,2023-08-10T15:00:00.000Z
1691681400,0.012,2023-08-10T15:30:00.000Z
1691683200,0.114,2023-08-10T16:00:00.000Z
1691685000,0.018,2023-08-10T16:30:00.000Z
1691686800,0.003,2023-08-10T17:00:00.000Z
1691688600,0.003,2023-08-10T17:30:00.000Z
1691690400,0.001,2023-08-10T18:00:00.000Z
1691692200,0.010,2023-08-10T18:30:00.000Z
1691694000,0.001,2023-08-10T19:00:00.000Z
1691695800,0.002,2023-08-10T19:30:00.000Z
1691697600,0.002,2023-08-10T20:00:00.000Z
1691699400,0.001,2023-08-10T20:30:00.000Z
1691701200,0.001,2023-08-10T21:00:00.000Z
1691703000,0.002,2023-08-10T21:30:00.000Z
1691704800,0.001,2023-08-10T22:00:00.000Z
1691706600,1.147,2023-08-10T22:30:00.000Z
1691708400,2.553,2023-08-10T23:00:00.000Z
1691710200,3.445,2023-08-10T23:30:00.000Z
1691712000,3.567,2023-08-11T00:00:00.000Z
1691713800,3.563,2023-08-11T00:30:00.000Z
1691715600,3.558,2023-08-11T01:00:00.000Z
1691717400,3.557,2023-08-11T01:30:00.000Z
1691719200,0.386,2023-08-11T02:00:00.000Z
1691721000,0.001,2023-08-11T02:30:00.000Z
1691722800,0.001,2023-08-11T03:00:00.000Z
1691724600,0.001,2023-08-11T03:30:00.000Z
1691726400,0.002,2023-08-11T04:00:00.000Z
1691728200,0.001,2023-08-11T04:30:00.000Z
1691730000,0.001,2023-08-11T05:00:00.000Z
1691731800,0.011,2023-08-11T05:30:00.000Z
1691733600,0.007,2023-08-11T06:00:00.000Z
1691735400,0.026,2023-08-11T06:30:00.000Z
1691737200,0.008,2023-08-11T07:00:00.000Z
1691739000,0.023,2023-08-11T07:30:00.000Z
1691740800,0.019,2023-08-11T08:00:00.000Z
1691742600,0.015,2023-08-11T08:30:00.000Z
1691744400,0.035,2023-08-11T09:00:00.000Z
1691746200,0.031,2023-08-11T09:30:00.000Z
1691748000,0.066,2023-08-11T10:00:00.000Z
1691749800,0.042,2023-08-11T10:30:00.000Z
1691751600,0.028,2023-08-11T11:00:00.000Z
1691753400,0.039,2023-08-11T11:30:00.000Z
1691755200,0.010,2023-08-11T12:00:00.000Z
1691757000,0.053,2023-08-11T12:30:00.000Z
1691758800,0.114,2023-08-11T13:00:00.000Z
1691760600,0.087,2023-08-11T13:30:00.000Z
1691762400,0.030,2023-08-11T14:00:00.000Z
1691764200,0.009,2023-08-11T14:30:00.000Z
1691766000,0.069,2023-08-11T15:00:00.000Z
1691767800,0.016,2023-08-11T15:30:00.000Z
1691769600,0.016,2023-08-11T16:00:00.000Z
1691771400,0.007,2023-08-11T16:30:00.000Z
1691773200,0.005,2023-08-11T17:00:00.000Z
1691775000,0.003,2023-08-11T17:30:00.000Z
1691776800,0.001,2023-08-11T18:00:00.000Z
1691778600,0.002,2023-08-11T18:30:00.000Z
1691780400,0.013,2023-08-11T19:00:00.000Z
1691782200,0.001,2023-08-11T19:30:00.000Z
1691784000,0.002,2023-08-11T20:00:00.000Z
1691785800,0.001,2023-08-11T20:30:00.000Z
1691787600,0.001,2023-08-11T21:00:00.000Z
1691789400,0.001,2023-08-11T21:30:00.000Z
1691791200,0.001,2023-08-11T22:00:00.000Z
1691793000,0,2023-08-11T22:30:00.000Z
1691794800,0,2023-08-11T23:00:00.000Z
1691796600,0.001,2023-08-11T23:30:00.000Z
1691798400,0.002,2023-08-12T00:00:00.000Z
1691800200,0,2023-08-12T00:30:00.000Z
1691802000,0.001,2023-08-12T01:00:00.000Z
1691803800,0,2023-08-12T01:30:00.000Z
1691805600,0.001,2023-08-12T02:00:00.000Z
1691807400,0,2023-08-12T02:30:00.000Z
1691809200,0.001,2023-08-12T03:00:00.000Z
1691811000,0.001,2023-08-12T03:30:00.000Z
1691812800,0.001,2023-08-12T04:00:00.000Z
1691814600,0,2023-08-12T04:30:00.000Z
1691816400,0.001,2023-08-12T05:00:00.000Z
1691818200,0.001,2023-08-12T05:30:00.000Z
1691820000,0.007,2023-08-12T06:00:00.000Z
